participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.consent,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
15,5jm2pk2x,P16,0,74,74,el_end,B_End,2020-10-15 01:01:59.068623+00:00,1,,,10.00,15,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
16,zkfoh85u,P15,0,74,74,el_end,B_End,2020-10-15 01:02:04.368566+00:00,1,,,2.50,16,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
17,wtod159g,P17,0,74,74,el_end,B_End,2020-10-15 01:02:12.787349+00:00,1,,,9.00,17,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
18,y5eykb9i,P18,0,74,74,el_end,B_End,2020-10-15 01:03:02.926811+00:00,1,,,7.00,18,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
19,0f9ncvmv,P19,0,74,74,el_end,B_End,2020-10-15 01:06:50.300706+00:00,1,,,15.00,19,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
20,sitdqjdw,P21,0,74,74,el_end,B_End,2020-10-15 01:07:16.584975+00:00,1,,,20.00,20,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
21,cjpc4ycf,P20,0,74,74,el_end,B_End,2020-10-15 01:07:26.105962+00:00,1,,,22.45,21,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
22,wg73nzn1,P24,0,73,74,el_end,A_Dropout,2020-10-15 01:07:41.415584+00:00,1,,,0.00,22,0,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
23,jj0qgghq,P23,0,74,74,el_end,B_End,2020-10-15 01:07:58.250405+00:00,1,,,1.25,23,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
24,by10ksre,P22,0,74,74,el_end,B_End,2020-10-15 01:08:03.939768+00:00,1,,,5.05,24,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
